,direction_equity
2020-01-09 20:00:00+00:00,10000.0
2020-01-10 00:00:00+00:00,10000.0
2020-01-10 04:00:00+00:00,10000.0
2020-01-10 08:00:00+00:00,10000.0
2020-01-10 12:00:00+00:00,10000.0
2020-01-10 16:00:00+00:00,10000.0
2020-01-10 20:00:00+00:00,10000.0
2020-01-11 00:00:00+00:00,10000.0
2020-01-11 04:00:00+00:00,10000.0
2020-01-11 08:00:00+00:00,10000.0
2020-01-11 12:00:00+00:00,10000.0
2020-01-11 16:00:00+00:00,10000.0
2020-01-11 20:00:00+00:00,10000.0
2020-01-12 00:00:00+00:00,10000.0
2020-01-12 04:00:00+00:00,10000.0
2020-01-12 08:00:00+00:00,10000.0
2020-01-12 12:00:00+00:00,10000.0
2020-01-12 16:00:00+00:00,10000.0
2020-01-12 20:00:00+00:00,10000.0
2020-01-13 00:00:00+00:00,10000.0
2020-01-13 04:00:00+00:00,10000.0
2020-01-13 08:00:00+00:00,10000.0
2020-01-13 12:00:00+00:00,10000.0
2020-01-13 16:00:00+00:00,10000.0
2020-01-13 20:00:00+00:00,10000.0
2020-01-14 00:00:00+00:00,10000.0
2020-01-14 04:00:00+00:00,10000.0
2020-01-14 08:00:00+00:00,10000.0
2020-01-14 12:00:00+00:00,10000.0
2020-01-14 16:00:00+00:00,10000.0
2020-01-14 20:00:00+00:00,10000.0
2020-01-15 00:00:00+00:00,10000.0
2020-01-15 04:00:00+00:00,10000.0
2020-01-15 08:00:00+00:00,10000.0
2020-01-15 12:00:00+00:00,10000.0
2020-01-15 16:00:00+00:00,10000.0
2020-01-15 20:00:00+00:00,10000.0
2020-01-16 00:00:00+00:00,10000.0
2020-01-16 04:00:00+00:00,10000.0
2020-01-16 08:00:00+00:00,10000.0
2020-01-16 12:00:00+00:00,10000.0
2020-01-16 16:00:00+00:00,10000.0
2020-01-16 20:00:00+00:00,10000.0
2020-01-17 00:00:00+00:00,10000.0
2020-01-17 04:00:00+00:00,10000.0
2020-01-17 08:00:00+00:00,10000.0
2020-01-17 12:00:00+00:00,10000.0
2020-01-17 16:00:00+00:00,10000.0
2020-01-17 20:00:00+00:00,10000.0
2020-01-18 00:00:00+00:00,10000.0
2020-01-18 04:00:00+00:00,10000.0
2020-01-18 08:00:00+00:00,10000.0
2020-01-18 12:00:00+00:00,10000.0
2020-01-18 16:00:00+00:00,10000.0
2020-01-18 20:00:00+00:00,10000.0
2020-01-19 00:00:00+00:00,10000.0
2020-01-19 04:00:00+00:00,10000.0
2020-01-19 08:00:00+00:00,10000.0
2020-01-19 12:00:00+00:00,10000.0
2020-01-19 16:00:00+00:00,10000.0
2020-01-19 20:00:00+00:00,10000.0
2020-01-20 00:00:00+00:00,10000.0
2020-01-20 04:00:00+00:00,10000.0
2020-01-20 08:00:00+00:00,10000.0
2020-01-20 12:00:00+00:00,10000.0
2020-01-20 16:00:00+00:00,10000.0
2020-01-20 20:00:00+00:00,10000.0
2020-01-21 00:00:00+00:00,10000.0
2020-01-21 04:00:00+00:00,10000.0
2020-01-21 08:00:00+00:00,10000.0
2020-01-21 12:00:00+00:00,10000.0
2020-01-21 16:00:00+00:00,10000.0
2020-01-21 20:00:00+00:00,10000.0
2020-01-22 00:00:00+00:00,10000.0
2020-01-22 04:00:00+00:00,10000.0
2020-01-22 08:00:00+00:00,10000.0
2020-01-22 12:00:00+00:00,10000.0
2020-01-22 16:00:00+00:00,10000.0
2020-01-22 20:00:00+00:00,10000.0
2020-01-23 00:00:00+00:00,10000.0
2020-01-23 04:00:00+00:00,10000.0
2020-01-23 08:00:00+00:00,10000.0
2020-01-23 12:00:00+00:00,10000.0
2020-01-23 16:00:00+00:00,10000.0
2020-01-23 20:00:00+00:00,10000.0
2020-01-24 00:00:00+00:00,10000.0
2020-01-24 04:00:00+00:00,10000.0
2020-01-24 08:00:00+00:00,10000.0
2020-01-24 12:00:00+00:00,10000.0
2020-01-24 16:00:00+00:00,10000.0
2020-01-24 20:00:00+00:00,10000.0
2020-01-25 00:00:00+00:00,10000.0
2020-01-25 04:00:00+00:00,10000.0
2020-01-25 08:00:00+00:00,10000.0
2020-01-25 12:00:00+00:00,10000.0
2020-01-25 16:00:00+00:00,10000.0
2020-01-25 20:00:00+00:00,10000.0
2020-01-26 00:00:00+00:00,10000.0
2020-01-26 04:00:00+00:00,10000.0
2020-01-26 08:00:00+00:00,10000.0
2020-01-26 12:00:00+00:00,10000.0
2020-01-26 16:00:00+00:00,10000.0
2020-01-26 20:00:00+00:00,10000.0
2020-01-27 00:00:00+00:00,10025.211376037394
2020-01-27 04:00:00+00:00,10057.951235615976
2020-01-27 08:00:00+00:00,10051.061827579544
2020-01-27 12:00:00+00:00,10095.187895666484
2020-01-27 16:00:00+00:00,10172.797374180436
2020-01-27 20:00:00+00:00,10469.880575953866
2020-01-28 00:00:00+00:00,10424.772371870615
2020-01-28 04:00:00+00:00,10818.59994812992
2020-01-28 08:00:00+00:00,10635.374001180027
2020-01-28 12:00:00+00:00,10701.74939277621
2020-01-28 16:00:00+00:00,10598.24620542471
2020-01-28 20:00:00+00:00,10565.172802143526
2020-01-29 00:00:00+00:00,11226.324419855586
2020-01-29 04:00:00+00:00,11140.111109870055
2020-01-29 08:00:00+00:00,11180.976017661891
2020-01-29 12:00:00+00:00,11036.589952104665
2020-01-29 16:00:00+00:00,10986.472295600986
2020-01-29 20:00:00+00:00,11213.312179337274
2020-01-30 00:00:00+00:00,11012.881349462314
2020-01-30 04:00:00+00:00,10961.761717321726
2020-01-30 08:00:00+00:00,11197.273095372128
2020-01-30 12:00:00+00:00,11085.974422160694
2020-01-30 16:00:00+00:00,11184.342124120058
2020-01-30 20:00:00+00:00,11430.77366082989
2020-01-31 00:00:00+00:00,11452.17949682101
2020-01-31 04:00:00+00:00,11297.264915330416
2020-01-31 08:00:00+00:00,11179.302847119445
2020-01-31 12:00:00+00:00,11100.338052963843
2020-01-31 16:00:00+00:00,11106.649923440225
2020-01-31 20:00:00+00:00,11048.058934809744
2020-02-01 00:00:00+00:00,11123.841237093895
2020-02-01 04:00:00+00:00,11247.778654791911
2020-02-01 08:00:00+00:00,11227.9616415519
2020-02-01 12:00:00+00:00,11107.161058657013
2020-02-01 16:00:00+00:00,11079.300306952564
2020-02-01 20:00:00+00:00,11122.554008575156
2020-02-02 00:00:00+00:00,11151.661401543375
2020-02-02 04:00:00+00:00,10956.995198428915
2020-02-02 08:00:00+00:00,11012.675675402055
2020-02-02 12:00:00+00:00,11012.880968503528
2020-02-02 16:00:00+00:00,11012.880968503528
2020-02-02 20:00:00+00:00,10975.506566149916
2020-02-03 00:00:00+00:00,10778.176016171159
2020-02-03 04:00:00+00:00,10777.557905790065
2020-02-03 08:00:00+00:00,10762.8399534607
2020-02-03 12:00:00+00:00,10751.584766976672
2020-02-03 16:00:00+00:00,10711.172643156802
2020-02-03 20:00:00+00:00,10733.37747011229
2020-02-04 00:00:00+00:00,10739.562708696954
2020-02-04 04:00:00+00:00,10739.562708696954
2020-02-04 08:00:00+00:00,10739.562708696954
2020-02-04 12:00:00+00:00,10739.562708696954
2020-02-04 16:00:00+00:00,10739.562708696954
2020-02-04 20:00:00+00:00,10739.562708696954
2020-02-05 00:00:00+00:00,10739.562708696954
2020-02-05 04:00:00+00:00,10739.562708696954
2020-02-05 08:00:00+00:00,10739.562708696954
2020-02-05 12:00:00+00:00,10739.562708696954
2020-02-05 16:00:00+00:00,10739.562708696954
2020-02-05 20:00:00+00:00,10739.562708696954
2020-02-06 00:00:00+00:00,10739.562708696954
2020-02-06 04:00:00+00:00,10739.562708696954
2020-02-06 08:00:00+00:00,10739.562708696954
2020-02-06 12:00:00+00:00,10739.562708696954
2020-02-06 16:00:00+00:00,10739.562708696954
2020-02-06 20:00:00+00:00,10739.562708696954
2020-02-07 00:00:00+00:00,10763.64774319795
2020-02-07 04:00:00+00:00,10772.022773094479
2020-02-07 08:00:00+00:00,10806.540231229037
2020-02-07 12:00:00+00:00,10818.829588332548
2020-02-07 16:00:00+00:00,10807.873653561188
2020-02-07 20:00:00+00:00,10757.496316469978
2020-02-08 00:00:00+00:00,10822.58450236742
2020-02-08 04:00:00+00:00,10642.068439432494
2020-02-08 08:00:00+00:00,10735.337422859853
2020-02-08 12:00:00+00:00,10800.69159072724
2020-02-08 16:00:00+00:00,10834.98232692596
2020-02-08 20:00:00+00:00,10875.183084070204
2020-02-09 00:00:00+00:00,10924.076690992286
2020-02-09 04:00:00+00:00,11189.059771631879
2020-02-09 08:00:00+00:00,11322.439429828517
2020-02-09 12:00:00+00:00,11284.422087012117
2020-02-09 16:00:00+00:00,11261.718909175313
2020-02-09 20:00:00+00:00,11208.089916838318
2020-02-10 00:00:00+00:00,11336.578759719438
2020-02-10 04:00:00+00:00,11142.051282919669
2020-02-10 08:00:00+00:00,10892.775249512217
2020-02-10 12:00:00+00:00,10894.114794405707
2020-02-10 16:00:00+00:00,10894.114794405707
2020-02-10 20:00:00+00:00,10894.114794405707
2020-02-11 00:00:00+00:00,10894.114794405707
2020-02-11 04:00:00+00:00,10894.114794405707
2020-02-11 08:00:00+00:00,10894.114794405707
2020-02-11 12:00:00+00:00,10894.114794405707
2020-02-11 16:00:00+00:00,10894.114794405707
2020-02-11 20:00:00+00:00,10955.220776555097
2020-02-12 00:00:00+00:00,10911.932287178057
2020-02-12 04:00:00+00:00,10955.129330952821
2020-02-12 08:00:00+00:00,11104.632054775499
2020-02-12 12:00:00+00:00,11051.019883711158
2020-02-12 16:00:00+00:00,11001.236822361618
2020-02-12 20:00:00+00:00,10986.549811806903
2020-02-13 00:00:00+00:00,11004.164842219485
2020-02-13 04:00:00+00:00,11082.593197263775
2020-02-13 08:00:00+00:00,11005.019492447074
2020-02-13 12:00:00+00:00,10693.068359013612
2020-02-13 16:00:00+00:00,10852.185223866452
2020-02-13 20:00:00+00:00,10842.625553570766
2020-02-14 00:00:00+00:00,10799.208845635307
2020-02-14 04:00:00+00:00,10840.344844261072
2020-02-14 08:00:00+00:00,10616.67060929327
2020-02-14 12:00:00+00:00,10677.19255943825
2020-02-14 16:00:00+00:00,10637.177627490593
2020-02-14 20:00:00+00:00,10761.713035216982
2020-02-15 00:00:00+00:00,10759.631181215982
2020-02-15 04:00:00+00:00,10655.372592646136
2020-02-15 08:00:00+00:00,10577.838171229634
2020-02-15 12:00:00+00:00,10576.768278090723
2020-02-15 16:00:00+00:00,10461.323308676323
2020-02-15 20:00:00+00:00,10456.282732893727
2020-02-16 00:00:00+00:00,10456.282732893727
2020-02-16 04:00:00+00:00,10456.282732893727
2020-02-16 08:00:00+00:00,10456.282732893727
2020-02-16 12:00:00+00:00,10456.282732893727
2020-02-16 16:00:00+00:00,10456.282732893727
2020-02-16 20:00:00+00:00,10456.282732893727
2020-02-17 00:00:00+00:00,10456.282732893727
2020-02-17 04:00:00+00:00,10456.282732893727
2020-02-17 08:00:00+00:00,10456.282732893727
2020-02-17 12:00:00+00:00,10456.282732893727
2020-02-17 16:00:00+00:00,10456.282732893727
2020-02-17 20:00:00+00:00,10456.282732893727
2020-02-18 00:00:00+00:00,10456.282732893727
2020-02-18 04:00:00+00:00,10456.282732893727
2020-02-18 08:00:00+00:00,10456.282732893727
2020-02-18 12:00:00+00:00,10456.282732893727
2020-02-18 16:00:00+00:00,10456.282732893727
2020-02-18 20:00:00+00:00,10456.282732893727
2020-02-19 00:00:00+00:00,10456.282732893727
2020-02-19 04:00:00+00:00,10447.706330172312
2020-02-19 08:00:00+00:00,10417.77616348023
2020-02-19 12:00:00+00:00,10463.458403270286
2020-02-19 16:00:00+00:00,10343.997618332392
2020-02-19 20:00:00+00:00,10363.564333911474
2020-02-20 00:00:00+00:00,9666.780227847272
2020-02-20 04:00:00+00:00,9647.222294822775
2020-02-20 08:00:00+00:00,9647.222294822775
2020-02-20 12:00:00+00:00,9647.222294822775
2020-02-20 16:00:00+00:00,9647.222294822775
2020-02-20 20:00:00+00:00,9647.222294822775
2020-02-21 00:00:00+00:00,9647.222294822775
2020-02-21 04:00:00+00:00,9647.222294822775
2020-02-21 08:00:00+00:00,9647.222294822775
2020-02-21 12:00:00+00:00,9647.222294822775
2020-02-21 16:00:00+00:00,9647.222294822775
2020-02-21 20:00:00+00:00,9647.222294822775
2020-02-22 00:00:00+00:00,9647.222294822775
2020-02-22 04:00:00+00:00,9647.222294822775
2020-02-22 08:00:00+00:00,9647.222294822775
2020-02-22 12:00:00+00:00,9647.222294822775
2020-02-22 16:00:00+00:00,9647.222294822775
2020-02-22 20:00:00+00:00,9647.222294822775
2020-02-23 00:00:00+00:00,9647.222294822775
2020-02-23 04:00:00+00:00,9647.222294822775
2020-02-23 08:00:00+00:00,9647.222294822775
2020-02-23 12:00:00+00:00,9647.222294822775
2020-02-23 16:00:00+00:00,9653.835622822688
2020-02-23 20:00:00+00:00,9657.405287358624
2020-02-24 00:00:00+00:00,9683.945840753275
2020-02-24 04:00:00+00:00,9606.224141575794
2020-02-24 08:00:00+00:00,9604.634910665756
2020-02-24 12:00:00+00:00,9604.634910665756
2020-02-24 16:00:00+00:00,9604.634910665756
2020-02-24 20:00:00+00:00,9604.634910665756
2020-02-25 00:00:00+00:00,9604.634910665756
2020-02-25 04:00:00+00:00,9604.634910665756
2020-02-25 08:00:00+00:00,9604.634910665756
2020-02-25 12:00:00+00:00,9604.634910665756
2020-02-25 16:00:00+00:00,9604.634910665756
2020-02-25 20:00:00+00:00,9604.634910665756
2020-02-26 00:00:00+00:00,9604.634910665756
2020-02-26 04:00:00+00:00,9604.634910665756
2020-02-26 08:00:00+00:00,9604.634910665756
2020-02-26 12:00:00+00:00,9604.634910665756
2020-02-26 16:00:00+00:00,9604.634910665756
2020-02-26 20:00:00+00:00,9604.634910665756
2020-02-27 00:00:00+00:00,9604.634910665756
2020-02-27 04:00:00+00:00,9604.634910665756
2020-02-27 08:00:00+00:00,9604.634910665756
2020-02-27 12:00:00+00:00,9604.634910665756
2020-02-27 16:00:00+00:00,9604.634910665756
2020-02-27 20:00:00+00:00,9604.634910665756
2020-02-28 00:00:00+00:00,9604.634910665756
2020-02-28 04:00:00+00:00,9604.634910665756
2020-02-28 08:00:00+00:00,9604.634910665756
2020-02-28 12:00:00+00:00,9604.634910665756
2020-02-28 16:00:00+00:00,9604.634910665756
2020-02-28 20:00:00+00:00,9604.634910665756
2020-02-29 00:00:00+00:00,9604.634910665756
2020-02-29 04:00:00+00:00,9604.634910665756
2020-02-29 08:00:00+00:00,9604.634910665756
2020-02-29 12:00:00+00:00,9604.634910665756
2020-02-29 16:00:00+00:00,9604.634910665756
2020-02-29 20:00:00+00:00,9604.634910665756
2020-03-01 00:00:00+00:00,9604.634910665756
2020-03-01 04:00:00+00:00,9604.634910665756
2020-03-01 08:00:00+00:00,9604.634910665756
2020-03-01 12:00:00+00:00,9604.634910665756
2020-03-01 16:00:00+00:00,9604.634910665756
2020-03-01 20:00:00+00:00,9604.634910665756
2020-03-02 00:00:00+00:00,9604.634910665756
2020-03-02 04:00:00+00:00,9604.634910665756
2020-03-02 08:00:00+00:00,9604.634910665756
2020-03-02 12:00:00+00:00,9604.634910665756
2020-03-02 16:00:00+00:00,9604.634910665756
2020-03-02 20:00:00+00:00,9604.634910665756
2020-03-03 00:00:00+00:00,9604.634910665756
2020-03-03 04:00:00+00:00,9604.634910665756
2020-03-03 08:00:00+00:00,9604.634910665756
2020-03-03 12:00:00+00:00,9604.634910665756
2020-03-03 16:00:00+00:00,9604.634910665756
2020-03-03 20:00:00+00:00,9604.634910665756
2020-03-04 00:00:00+00:00,9604.634910665756
2020-03-04 04:00:00+00:00,9604.634910665756
2020-03-04 08:00:00+00:00,9604.634910665756
2020-03-04 12:00:00+00:00,9604.634910665756
2020-03-04 16:00:00+00:00,9604.634910665756
2020-03-04 20:00:00+00:00,9604.634910665756
2020-03-05 00:00:00+00:00,9604.634910665756
2020-03-05 04:00:00+00:00,9604.634910665756
2020-03-05 08:00:00+00:00,9604.634910665756
2020-03-05 12:00:00+00:00,9604.634910665756
2020-03-05 16:00:00+00:00,9604.634910665756
2020-03-05 20:00:00+00:00,9604.634910665756
2020-03-06 00:00:00+00:00,9604.634910665756
2020-03-06 04:00:00+00:00,9604.634910665756
2020-03-06 08:00:00+00:00,9604.634910665756
2020-03-06 12:00:00+00:00,9604.634910665756
2020-03-06 16:00:00+00:00,9604.634910665756
2020-03-06 20:00:00+00:00,9604.634910665756
2020-03-07 00:00:00+00:00,9604.634910665756
2020-03-07 04:00:00+00:00,9604.634910665756
2020-03-07 08:00:00+00:00,9604.634910665756
2020-03-07 12:00:00+00:00,9604.634910665756
2020-03-07 16:00:00+00:00,9604.634910665756
2020-03-07 20:00:00+00:00,9604.634910665756
2020-03-08 00:00:00+00:00,9604.634910665756
2020-03-08 04:00:00+00:00,9604.634910665756
2020-03-08 08:00:00+00:00,9604.634910665756
2020-03-08 12:00:00+00:00,9604.634910665756
2020-03-08 16:00:00+00:00,9604.634910665756
2020-03-08 20:00:00+00:00,9604.634910665756
2020-03-09 00:00:00+00:00,9604.634910665756
2020-03-09 04:00:00+00:00,9604.634910665756
2020-03-09 08:00:00+00:00,9604.634910665756
2020-03-09 12:00:00+00:00,9604.634910665756
2020-03-09 16:00:00+00:00,9604.634910665756
2020-03-09 20:00:00+00:00,9604.634910665756
2020-03-10 00:00:00+00:00,9604.634910665756
2020-03-10 04:00:00+00:00,9604.634910665756
2020-03-10 08:00:00+00:00,9604.634910665756
2020-03-10 12:00:00+00:00,9604.634910665756
2020-03-10 16:00:00+00:00,9604.634910665756
2020-03-10 20:00:00+00:00,9604.634910665756
2020-03-11 00:00:00+00:00,9604.634910665756
2020-03-11 04:00:00+00:00,9604.634910665756
2020-03-11 08:00:00+00:00,9604.634910665756
2020-03-11 12:00:00+00:00,9604.634910665756
2020-03-11 16:00:00+00:00,9604.634910665756
2020-03-11 20:00:00+00:00,9604.634910665756
2020-03-12 00:00:00+00:00,9604.634910665756
2020-03-12 04:00:00+00:00,9604.634910665756
2020-03-12 08:00:00+00:00,9604.634910665756
2020-03-12 12:00:00+00:00,9604.634910665756
2020-03-12 16:00:00+00:00,9604.634910665756
2020-03-12 20:00:00+00:00,9604.634910665756
2020-03-13 00:00:00+00:00,9604.634910665756
2020-03-13 04:00:00+00:00,9604.634910665756
2020-03-13 08:00:00+00:00,9604.634910665756
2020-03-13 12:00:00+00:00,9604.634910665756
2020-03-13 16:00:00+00:00,9604.634910665756
2020-03-13 20:00:00+00:00,9604.634910665756
2020-03-14 00:00:00+00:00,9604.634910665756
2020-03-14 04:00:00+00:00,9604.634910665756
2020-03-14 08:00:00+00:00,9604.634910665756
2020-03-14 12:00:00+00:00,9604.634910665756
2020-03-14 16:00:00+00:00,9604.634910665756
2020-03-14 20:00:00+00:00,9604.634910665756
2020-03-15 00:00:00+00:00,9604.634910665756
2020-03-15 04:00:00+00:00,9604.634910665756
2020-03-15 08:00:00+00:00,9604.634910665756
2020-03-15 12:00:00+00:00,9604.634910665756
2020-03-15 16:00:00+00:00,9604.634910665756
2020-03-15 20:00:00+00:00,9604.634910665756
2020-03-16 00:00:00+00:00,9604.634910665756
2020-03-16 04:00:00+00:00,9604.634910665756
2020-03-16 08:00:00+00:00,9604.634910665756
2020-03-16 12:00:00+00:00,9604.634910665756
2020-03-16 16:00:00+00:00,9604.634910665756
2020-03-16 20:00:00+00:00,9604.634910665756
2020-03-17 00:00:00+00:00,9604.634910665756
2020-03-17 04:00:00+00:00,9604.634910665756
2020-03-17 08:00:00+00:00,9604.634910665756
2020-03-17 12:00:00+00:00,9604.634910665756
2020-03-17 16:00:00+00:00,9604.634910665756
2020-03-17 20:00:00+00:00,9604.634910665756
2020-03-18 00:00:00+00:00,9604.634910665756
2020-03-18 04:00:00+00:00,9604.634910665756
2020-03-18 08:00:00+00:00,9604.634910665756
2020-03-18 12:00:00+00:00,9604.634910665756
2020-03-18 16:00:00+00:00,9604.634910665756
2020-03-18 20:00:00+00:00,9604.634910665756
2020-03-19 00:00:00+00:00,9604.634910665756
2020-03-19 04:00:00+00:00,9604.634910665756
2020-03-19 08:00:00+00:00,9604.634910665756
2020-03-19 12:00:00+00:00,9604.634910665756
2020-03-19 16:00:00+00:00,9604.634910665756
2020-03-19 20:00:00+00:00,9604.634910665756
2020-03-20 00:00:00+00:00,9604.634910665756
2020-03-20 04:00:00+00:00,9604.634910665756
2020-03-20 08:00:00+00:00,9604.634910665756
2020-03-20 12:00:00+00:00,9604.634910665756
2020-03-20 16:00:00+00:00,9604.634910665756
2020-03-20 20:00:00+00:00,9604.634910665756
2020-03-21 00:00:00+00:00,9604.634910665756
2020-03-21 04:00:00+00:00,9604.634910665756
2020-03-21 08:00:00+00:00,9604.634910665756
2020-03-21 12:00:00+00:00,9604.634910665756
2020-03-21 16:00:00+00:00,9604.634910665756
2020-03-21 20:00:00+00:00,9604.634910665756
2020-03-22 00:00:00+00:00,9604.634910665756
2020-03-22 04:00:00+00:00,9604.634910665756
2020-03-22 08:00:00+00:00,9604.634910665756
2020-03-22 12:00:00+00:00,9604.634910665756
2020-03-22 16:00:00+00:00,9604.634910665756
2020-03-22 20:00:00+00:00,9604.634910665756
2020-03-23 00:00:00+00:00,9604.634910665756
2020-03-23 04:00:00+00:00,9604.634910665756
2020-03-23 08:00:00+00:00,9604.634910665756
2020-03-23 12:00:00+00:00,9604.634910665756
2020-03-23 16:00:00+00:00,9604.634910665756
2020-03-23 20:00:00+00:00,9604.634910665756
2020-03-24 00:00:00+00:00,9604.634910665756
2020-03-24 04:00:00+00:00,9604.634910665756
2020-03-24 08:00:00+00:00,9604.634910665756
2020-03-24 12:00:00+00:00,9604.634910665756
2020-03-24 16:00:00+00:00,9604.634910665756
2020-03-24 20:00:00+00:00,9604.634910665756
2020-03-25 00:00:00+00:00,9604.634910665756
2020-03-25 04:00:00+00:00,9604.634910665756
2020-03-25 08:00:00+00:00,9604.634910665756
2020-03-25 12:00:00+00:00,9604.634910665756
2020-03-25 16:00:00+00:00,9604.634910665756
2020-03-25 20:00:00+00:00,9604.634910665756
2020-03-26 00:00:00+00:00,9604.634910665756
2020-03-26 04:00:00+00:00,9604.634910665756
2020-03-26 08:00:00+00:00,9604.634910665756
2020-03-26 12:00:00+00:00,9604.634910665756
2020-03-26 16:00:00+00:00,9604.634910665756
2020-03-26 20:00:00+00:00,9604.634910665756
2020-03-27 00:00:00+00:00,9604.634910665756
2020-03-27 04:00:00+00:00,9604.634910665756
2020-03-27 08:00:00+00:00,9604.634910665756
2020-03-27 12:00:00+00:00,9604.634910665756
2020-03-27 16:00:00+00:00,9604.634910665756
2020-03-27 20:00:00+00:00,9604.634910665756
2020-03-28 00:00:00+00:00,9604.634910665756
2020-03-28 04:00:00+00:00,9604.634910665756
2020-03-28 08:00:00+00:00,9604.634910665756
2020-03-28 12:00:00+00:00,9604.634910665756
2020-03-28 16:00:00+00:00,9604.634910665756
2020-03-28 20:00:00+00:00,9604.634910665756
2020-03-29 00:00:00+00:00,9604.634910665756
2020-03-29 04:00:00+00:00,9604.634910665756
2020-03-29 08:00:00+00:00,9604.634910665756
2020-03-29 12:00:00+00:00,9604.634910665756
2020-03-29 16:00:00+00:00,9604.634910665756
2020-03-29 20:00:00+00:00,9604.634910665756
2020-03-30 00:00:00+00:00,9604.634910665756
2020-03-30 04:00:00+00:00,9604.634910665756
2020-03-30 08:00:00+00:00,9604.634910665756
2020-03-30 12:00:00+00:00,9604.634910665756
2020-03-30 16:00:00+00:00,9604.634910665756
2020-03-30 20:00:00+00:00,9604.634910665756
2020-03-31 00:00:00+00:00,9604.634910665756
2020-03-31 04:00:00+00:00,9604.634910665756
2020-03-31 08:00:00+00:00,9604.634910665756
2020-03-31 12:00:00+00:00,9604.634910665756
2020-03-31 16:00:00+00:00,9604.634910665756
2020-03-31 20:00:00+00:00,9604.634910665756
2020-04-01 00:00:00+00:00,9604.634910665756
2020-04-01 04:00:00+00:00,9604.634910665756
2020-04-01 08:00:00+00:00,9604.634910665756
2020-04-01 12:00:00+00:00,9604.634910665756
2020-04-01 16:00:00+00:00,9604.634910665756
2020-04-01 20:00:00+00:00,9604.634910665756
2020-04-02 00:00:00+00:00,9604.634910665756
2020-04-02 04:00:00+00:00,9604.634910665756
2020-04-02 08:00:00+00:00,9604.634910665756
2020-04-02 12:00:00+00:00,9604.634910665756
2020-04-02 16:00:00+00:00,9604.634910665756
2020-04-02 20:00:00+00:00,9604.634910665756
2020-04-03 00:00:00+00:00,9604.634910665756
2020-04-03 04:00:00+00:00,9604.634910665756
2020-04-03 08:00:00+00:00,9604.634910665756
2020-04-03 12:00:00+00:00,9604.634910665756
2020-04-03 16:00:00+00:00,9604.634910665756
2020-04-03 20:00:00+00:00,9604.634910665756
2020-04-04 00:00:00+00:00,9604.634910665756
2020-04-04 04:00:00+00:00,9604.634910665756
2020-04-04 08:00:00+00:00,9604.634910665756
2020-04-04 12:00:00+00:00,9594.661163994926
2020-04-04 16:00:00+00:00,9605.187170586027
2020-04-04 20:00:00+00:00,9610.59977650712
2020-04-05 00:00:00+00:00,9646.11086698569
2020-04-05 04:00:00+00:00,9583.244276848573
2020-04-05 08:00:00+00:00,9569.84475977728
2020-04-05 12:00:00+00:00,9571.50205491206
2020-04-05 16:00:00+00:00,9573.4395784715
2020-04-05 20:00:00+00:00,9576.33708254386
2020-04-06 00:00:00+00:00,9569.37375436919
2020-04-06 04:00:00+00:00,9593.115311909389
