entry_time,side,equity_before,exit_time,pnl,exit_reason,equity_at_trigger,v71_market_state,v71_daily_state,v71_daily_bias,v71_tradability_state,v71_direction_context,v71_permission_scale,v71_permission_reason,regime,v71_speed_mode,v71_speed_reason,v71_live_reason,entry_year
2020-03-10 04:00:00+00:00,short,10477.981516301876,2020-03-12 07:14:00+00:00,55.29737247632693,take_profit,10533.639087915104,trend_down,-1,bias_down,tradable_strong,short_release,0.9,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-03-13 04:01:00+00:00,short,10533.278888778204,2020-03-15 21:57:00+00:00,-129.86840055873472,stop_loss,10403.86115697825,trend_down,-1,bias_down,tradable_strong,short_release,0.9,confirmed_short,trend_short,rapid,confirmed_short+rapid,,2020
2020-03-17 08:00:00+00:00,short,10403.41048821947,2020-03-17 20:00:00+00:00,-0.1310886417049914,signal,,trend_down,-1,bias_down,tradable_strong,short_release,0.6328013393705675,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-03-18 08:00:00+00:00,short,10403.279399577765,2020-03-19 04:00:00+00:00,-3.009815774265008,signal,,trend_down,-1,bias_down,tradable_strong,short_release,0.5851722849043639,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-03-29 04:00:00+00:00,short,10400.2695838035,2020-03-30 05:13:00+00:00,-3.0979328680859908,stop_loss,10397.655852575786,trend_down,-1,bias_down,tradable_strong,short_release,0.7748260946776488,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-04-04 16:00:00+00:00,long,10397.171650935414,2020-04-05 08:00:00+00:00,2.93187864385618,signal,,trend_up,0,neutral,tradable_weak,long_probe,0.451198185453612,probe_long,trend_long,normal,probe_long,,2020
2020-04-06 00:00:00+00:00,long,10400.10352957927,2020-04-06 23:57:00+00:00,43.77961785296429,take_profit,10444.179271193138,trend_up,0,neutral,tradable_strong,long_probe,0.6305973333333332,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-04-07 16:00:00+00:00,long,10443.883147432234,2020-04-08 00:00:00+00:00,-9.23783875272602,signal,,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-04-08 16:00:00+00:00,long,10434.645308679508,2020-04-09 04:00:00+00:00,0.2007019976317678,signal,,trend_up,0,neutral,tradable_weak,long_probe,0.525084,probe_long,trend_long,normal,probe_long,,2020
2020-04-09 20:00:00+00:00,long,10434.84601067714,2020-04-10 05:01:00+00:00,-21.58441977681105,stop_loss,10413.57375790227,trend_up,0,neutral,tradable_strong,long_probe,0.5669793917655682,probe_long,trend_long,normal,probe_long,,2020
2020-04-23 20:00:00+00:00,long,10413.261590900329,2020-04-29 10:06:00+00:00,1025.6745878163983,take_profit,11448.116065705704,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-04-30 04:00:00+00:00,long,11438.936178716727,2020-04-30 09:06:00+00:00,-890.6713151924814,stop_loss,10560.64641299424,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-05-01 00:00:00+00:00,long,10548.264863524246,2020-05-03 14:50:00+00:00,176.83893677858396,stop_loss,10730.282632773358,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-05-03 16:00:00+00:00,long,10725.10380030283,2020-05-03 17:55:00+00:00,-11.889233399055229,stop_loss,10714.664112887893,trend_up,1,bias_up,tradable_weak,long_probe,0.4651162910852912,probe_long,trend_long,normal,probe_long,,2020
2020-05-04 20:02:00+00:00,long,10713.214566903776,2020-05-07 13:22:00+00:00,390.5347899629123,take_profit,11110.649108234686,trend_up,1,bias_up,tradable_strong,long_probe,0.3710731573069168,probe_long,trend_long,normal,probe_long,,2020
2020-05-08 08:00:00+00:00,long,11103.749356866689,2020-05-09 07:58:00+00:00,43.232681342555225,stop_loss,11149.856662113058,trend_up,1,bias_up,tradable_strong,long_continuation,0.9907543049777113,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-05-09 12:00:00+00:00,long,11146.982038209242,2020-05-09 21:11:00+00:00,-9.803567859848044,stop_loss,11137.873991089406,trend_up,1,bias_up,tradable_strong,long_probe,0.7314275420545171,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-05-14 12:01:00+00:00,long,11137.178470349394,2020-05-15 02:33:00+00:00,-128.898424009054,stop_loss,11009.88581757053,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-05-16 12:01:00+00:00,long,11008.28004634034,2020-05-18 12:00:00+00:00,-156.83351571032108,signal,,trend_up,1,bias_up,tradable_weak,long_probe,0.49390046362256046,probe_long,trend_long,normal,probe_long,,2020
2020-05-19 20:00:00+00:00,long,10851.44653063002,2020-05-20 15:50:00+00:00,-105.4453406727971,stop_loss,10747.95976684658,trend_up,1,bias_up,tradable_weak,long_probe,0.2857764816585287,probe_long,trend_long,normal,probe_long,,2020
2020-05-26 16:00:00+00:00,short,10746.001189957222,2020-05-27 10:29:00+00:00,-52.94537541628961,stop_loss,10693.914869977798,trend_down,0,neutral,tradable_strong,short_release,0.4583419313327244,probe_short,trend_short,normal,probe_short,,2020
2020-05-29 08:00:00+00:00,long,10693.055814540932,2020-05-31 21:23:00+00:00,-150.01642359766993,stop_loss,10551.399537394993,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-06-01 00:00:00+00:00,long,10543.039390943262,2020-06-01 00:00:00+00:00,-4.226930375119991,stop_loss,10541.026412395278,trend_up,0,neutral,tradable_strong,long_continuation,0.7741850531469855,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-06-01 04:01:00+00:00,long,10538.812460568142,2020-06-01 20:01:00+00:00,8.5474267081172,signal,,trend_up,0,neutral,tradable_weak,long_probe,0.5067322039657394,probe_long,trend_long,normal,probe_long,,2020
2020-06-02 08:03:00+00:00,long,10547.35988727626,2020-06-02 14:46:00+00:00,-249.99727116626127,stop_loss,10301.161144120751,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-06-15 12:00:00+00:00,short,10297.362616109998,2020-06-15 16:05:00+00:00,-47.074159240515655,stop_loss,10251.208941333338,trend_down,0,neutral,tradable_strong,short_release,0.5842592707912049,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-06-20 00:00:00+00:00,short,10250.288456869484,2020-06-20 04:00:00+00:00,-0.87824890920092,signal,,trend_down,1,bias_up,tradable_strong,short_blocked_daily_bias,0.0,short_daily_bias,trend_short_wait,none,short_daily_bias,,2020
2020-06-24 00:00:00+00:00,long,10249.410207960282,2020-06-24 08:00:00+00:00,-212.71569143349552,stop_loss,10038.644879313117,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-06-26 04:01:00+00:00,short,10036.694516526786,2020-06-27 12:00:00+00:00,11.661198377672918,signal,,trend_down,0,neutral,tradable_strong,short_release,0.5796189255554715,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-06-28 00:01:00+00:00,short,10048.35571490446,2020-06-28 16:11:00+00:00,-27.27065199151548,stop_loss,10021.7828990102,trend_down,0,neutral,tradable_strong,short_release,0.5523715577484081,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-06-29 04:01:00+00:00,short,10021.085062912944,2020-06-29 18:00:00+00:00,-12.453276263549924,stop_loss,10009.397047944543,trend_down,0,neutral,tradable_strong,short_release,0.4286570729032941,probe_short,trend_short,normal,probe_short,,2020
2020-06-30 16:00:00+00:00,short,10008.631786649394,2020-06-30 20:00:00+00:00,5.199213267020241,signal,,trend_down,0,neutral,tradable_weak,short_probe,0.0,weak_short_quality,trend_short_wait,none,weak_short_quality,,2020
2020-07-04 16:00:00+00:00,short,10013.830999916414,2020-07-06 06:20:00+00:00,-22.610463327868278,stop_loss,9991.49981127586,trend_down,-1,bias_down,tradable_strong,short_release,0.7459899199153188,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-07-22 08:00:00+00:00,long,9991.220536588546,2020-07-22 22:32:00+00:00,515.193609648637,take_profit,10519.402463560014,trend_up,0,neutral,tradable_strong,long_continuation,0.9373432990478103,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-07-23 16:00:00+00:00,long,10506.414146237184,2020-07-24 06:52:00+00:00,-272.301038466936,stop_loss,10259.203518559909,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-07-24 08:01:00+00:00,long,10234.113107770248,2020-07-26 08:48:00+00:00,512.0820247958272,take_profit,10757.356262882213,trend_up,0,neutral,tradable_strong,long_continuation,0.9838672352346829,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-07-27 04:00:00+00:00,long,10746.195132566074,2020-07-27 16:54:00+00:00,738.9992168786885,take_profit,11492.071463283974,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-07-28 12:00:00+00:00,long,11485.194349444762,2020-07-30 13:05:00+00:00,-184.82464022805837,stop_loss,11305.108089466576,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-08-01 08:00:00+00:00,long,11300.369709216704,2020-08-01 08:03:00+00:00,78.17207766127831,take_profit,11391.868176758824,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-08-01 12:00:00+00:00,long,11378.541786877982,2020-08-01 12:08:00+00:00,25.63751409658471,take_profit,11408.919913975658,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-08-01 16:00:00+00:00,long,11404.179300974569,2020-08-01 17:20:00+00:00,136.06003658782174,take_profit,11553.84665265811,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,protective_exit,2020
2020-08-28 00:01:00+00:00,long,11540.239337562389,2020-08-28 04:00:00+00:00,0.6103007712117687,signal,,range,1,bias_up,tradable_weak,short_blocked_daily_bias,0.0,range_wait,range_exit,none,range_exit,,2020
2020-09-04 04:00:00+00:00,short,11540.8496383336,2020-09-07 22:41:00+00:00,-4.736772101314273,stop_loss,11536.438961528387,trend_down,0,neutral,tradable_strong,short_release,0.6030000000000001,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-09-08 16:00:00+00:00,short,11536.112866232286,2020-09-09 08:00:00+00:00,-5.914927069385158,signal,,trend_down,-1,bias_down,tradable_strong,short_probe,0.5888888888888888,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-09-10 12:00:00+00:00,short,11530.1979391629,2020-09-11 08:00:00+00:00,1.713537125775474,signal,,trend_down,-1,bias_down,tradable_strong,short_probe,0.41882476291308,probe_short,trend_short,normal,probe_short,,2020
2020-09-22 12:00:00+00:00,short,11531.911476288677,2020-09-24 15:36:00+00:00,-1.46958742712377,stop_loss,11530.860530621205,trend_down,-1,bias_down,tradable_strong,short_release,0.874585705382307,confirmed_short,trend_short,normal,confirmed_short,,2020
2020-10-09 20:00:00+00:00,long,11530.441888861553,2020-10-10 02:07:00+00:00,1544.6261795240698,take_profit,13102.9661999379,trend_up,0,neutral,tradable_strong,long_continuation,0.9601095125691834,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-10-10 20:00:00+00:00,long,13075.068068385624,2020-10-12 10:42:00+00:00,-635.4360391839182,stop_loss,12463.96381085936,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-10-12 12:00:00+00:00,long,12439.632029201704,2020-10-13 13:54:00+00:00,300.7883497114817,stop_loss,12755.091413524247,trend_up,0,neutral,tradable_strong,long_continuation,0.9549671736160501,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-10-14 16:00:00+00:00,long,12740.420378913186,2020-10-16 04:19:00+00:00,-285.51106191488543,stop_loss,12470.145997524243,trend_up,0,neutral,tradable_strong,long_probe,0.6700902898985114,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-10-17 00:02:00+00:00,long,12454.9093169983,2020-10-17 04:00:00+00:00,10.152245547442362,signal,,trend_up,1,bias_up,untradable,long_blocked_untradable,0.0,weak_long_quality,trend_long_wait,none,weak_long_quality,,2020
2020-10-19 20:01:00+00:00,long,12465.061562545745,2020-10-21 02:57:00+00:00,645.2530517506966,take_profit,13120.537871750765,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-10-21 20:00:00+00:00,long,13110.31461429644,2020-10-23 16:42:00+00:00,200.2170160429141,stop_loss,13325.589422449128,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-10-25 00:00:00+00:00,long,13310.531630339354,2020-10-25 03:32:00+00:00,352.060994000698,take_profit,13679.79984868979,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,protective_exit,2020
2020-10-25 20:00:00+00:00,long,13662.592624340052,2020-10-26 17:01:00+00:00,-447.598336838857,stop_loss,13217.825345144262,trend_up,1,bias_up,tradable_strong,long_probe,0.71348000597964,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-10-27 04:02:00+00:00,long,13214.994287501197,2020-10-27 17:35:00+00:00,527.7969341640273,take_profit,13754.794721662924,trend_up,1,bias_up,tradable_weak,long_probe,0.3035557136730884,probe_long,trend_long,normal,probe_long,,2020
2020-11-01 00:00:00+00:00,long,13742.791221665222,2020-11-02 11:22:00+00:00,-688.8734445782738,stop_loss,13065.838049889637,trend_up,1,bias_up,tradable_strong,long_continuation,0.905425036435725,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-11-03 04:00:00+00:00,long,13053.917777086948,2020-11-04 07:48:00+00:00,-459.6673683994595,stop_loss,12604.205147716077,trend_up,1,bias_up,tradable_strong,long_probe,0.4298286149551652,probe_long,trend_long,normal,probe_long,,2020
2020-11-05 00:00:00+00:00,long,12594.250408687489,2020-11-05 13:25:00+00:00,559.3932486257618,take_profit,13159.63719296668,trend_up,1,bias_up,tradable_strong,long_continuation,0.9509348728158926,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-11-06 08:00:00+00:00,long,13153.64365731325,2020-11-07 16:25:00+00:00,-709.3286419874767,stop_loss,12453.521488455115,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-11-13 04:00:00+00:00,long,12444.315015325774,2020-11-14 08:22:00+00:00,-101.3897765336169,stop_loss,12344.444822549132,trend_up,1,bias_up,tradable_strong,long_continuation,0.9320636034170472,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-11-22 08:00:00+00:00,long,12342.925238792155,2020-11-22 11:35:00+00:00,-110.07363398248162,stop_loss,12234.334667452284,range,1,bias_up,tradable_strong,long_probe,0.4830437045566292,probe_long,trend_stop,none,trend_trailing_stop,,2020
2020-11-23 00:00:00+00:00,long,12232.851604809675,2020-11-25 04:00:00+00:00,3.407484974919498,signal,,trend_up,1,bias_up,tradable_strong,long_probe,0.41429754945223385,probe_long,trend_long,normal,probe_long,,2020
2020-12-03 00:00:00+00:00,long,12236.259089784597,2020-12-03 04:00:00+00:00,-19.15702664650053,signal,,range,0,neutral,tradable_weak,neutral_wait,0.0,warmup,range_wait,none,trend_probe,,2020
2020-12-21 00:00:00+00:00,long,12217.102063138094,2020-12-21 10:16:00+00:00,-58.92062283046107,stop_loss,12159.678777334942,trend_up,1,bias_up,tradable_strong,long_continuation,0.8019483009513475,confirmed_long,trend_long,normal,confirmed_long,,2020
2020-12-28 16:00:00+00:00,long,12158.181440307631,2021-01-01 01:14:00+00:00,261.5911427558367,take_profit,12421.44715524124,trend_up,1,bias_up,tradable_strong,long_continuation,0.9421319557467327,confirmed_long,trend_long,normal,confirmed_long,,2020
2021-01-10 00:00:00+00:00,long,12419.77258306347,2021-01-10 17:22:00+00:00,-153.04849860313698,stop_loss,12268.196086351873,trend_up,1,bias_up,tradable_strong,long_probe,0.7801192650359369,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-01-23 16:00:00+00:00,short,12266.724084460331,2021-01-25 03:50:00+00:00,-51.44969609447253,stop_loss,12215.810430639438,trend_down,0,neutral,tradable_weak,short_probe,0.24812505134188792,probe_short,trend_short,normal,probe_short,,2021
2021-02-04 08:00:00+00:00,long,12215.27438836586,2021-02-04 16:00:00+00:00,-105.52946742437416,signal,,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-02-15 20:00:00+00:00,long,12109.744920941486,2021-02-16 00:00:00+00:00,-18.670095354527803,signal,,trend_up,1,bias_up,tradable_weak,long_probe,0.0,weak_long_quality,trend_long_wait,none,weak_long_quality,,2021
2021-03-01 08:00:00+00:00,short,12091.074825586958,2021-03-01 16:00:00+00:00,-17.325616046528012,signal,,trend_down,0,neutral,tradable_weak,short_probe,0.22789972831297664,probe_short,trend_short,normal,probe_short,,2021
2021-03-26 08:00:00+00:00,short,12073.74920954043,2021-03-27 00:00:00+00:00,-3.277274168025542,stop_loss,12070.527135576778,trend_down,0,neutral,tradable_strong,short_release,0.5522688708799451,confirmed_short,trend_short,normal,confirmed_short,,2021
2021-03-27 12:00:00+00:00,short,12070.471935372403,2021-03-27 20:00:00+00:00,-10.602400297577333,signal,,trend_down,0,neutral,tradable_weak,short_probe,0.26363670002099127,probe_short,trend_short,normal,probe_short,,2021
2021-04-25 04:00:00+00:00,short,12059.869535074828,2021-04-25 16:00:00+00:00,-16.609502722199977,signal,,trend_down,0,neutral,tradable_strong,short_release,0.44555000000000006,probe_short,trend_short,normal,probe_short,,2021
2021-05-13 04:00:00+00:00,short,12043.260032352628,2021-05-16 10:46:00+00:00,6.72704970106679,stop_loss,12050.658133511068,trend_down,0,neutral,tradable_strong,short_release,0.5881389484248721,confirmed_short,trend_short,normal,confirmed_short,,2021
2021-05-25 08:00:00+00:00,short,12049.987082053694,2021-05-26 06:25:00+00:00,-6.4729322709263215,stop_loss,12043.61482908899,trend_down,-1,bias_down,tradable_strong,short_release,0.6261406174144614,confirmed_short,trend_short,rapid,confirmed_short+rapid,,2021
2021-06-07 00:00:00+00:00,short,12043.514149782768,2021-06-08 02:52:00+00:00,151.70328671099742,take_profit,12195.929179814022,trend_down,0,neutral,tradable_strong,short_release,0.47118560434442314,probe_short,trend_short,normal,probe_short,,2021
2021-06-09 08:01:00+00:00,short,12195.217436493764,2021-06-09 12:00:00+00:00,-41.0830163957271,signal,,range,0,neutral,tradable_strong,short_release,0.5235041098500617,confirmed_short,trend_stop,none,trend_trailing_stop,,2021
2021-07-19 12:00:00+00:00,long,12154.134420098038,2021-07-19 16:00:00+00:00,-0.6040011745244556,signal,,range,0,neutral,tradable_strong,short_release,0.0,range_wait,range_exit,none,range_exit,,2021
2021-07-29 04:01:00+00:00,long,12153.530418923514,2021-07-30 04:00:00+00:00,21.085603421279306,signal,,trend_up,0,neutral,tradable_strong,long_probe,0.714162488312172,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-08-07 00:00:00+00:00,long,12174.616022344791,2021-08-09 01:11:00+00:00,1.8891025128068577,stop_loss,12178.027902469214,trend_up,1,bias_up,tradable_strong,long_continuation,0.9141667222807023,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-08-09 12:00:00+00:00,long,12176.5051248576,2021-08-09 18:39:00+00:00,21.95526578988756,take_profit,12199.987832768194,trend_up,1,bias_up,tradable_strong,long_continuation,0.8133527586615537,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-08-10 12:00:00+00:00,long,12198.460390647488,2021-08-11 07:04:00+00:00,60.19008284801384,take_profit,12260.201058678642,trend_up,1,bias_up,tradable_strong,long_continuation,0.8272890332298113,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-08-12 00:00:00+00:00,long,12258.650473495502,2021-08-12 14:28:00+00:00,-91.48379282323548,stop_loss,12168.64665751207,trend_up,1,bias_up,tradable_weak,long_probe,0.34939157611742155,probe_long,trend_long,normal,probe_long,,2021
2021-08-21 00:00:00+00:00,long,12167.166680672266,2021-08-22 16:00:00+00:00,-51.321879571411046,signal,,trend_up,1,bias_up,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-09-23 04:00:00+00:00,short,12115.844801100857,2021-09-25 00:00:00+00:00,2.483491648337804,signal,,trend_down,0,neutral,tradable_strong,short_release,0.43895816873058513,probe_short,trend_short,normal,probe_short,,2021
2021-10-07 04:00:00+00:00,long,12118.328292749193,2021-10-10 12:00:00+00:00,10.642453056609156,signal,,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-10-17 16:00:00+00:00,long,12128.970745805802,2021-10-17 20:02:00+00:00,-52.04531697925813,stop_loss,12078.42037351218,trend_up,1,bias_up,tradable_strong,long_continuation,0.9109694614757246,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-11-08 08:00:00+00:00,long,12076.925428826544,2021-11-09 16:11:00+00:00,22.826345310746547,stop_loss,12101.251636381796,trend_up,0,neutral,tradable_strong,long_continuation,1.0,confirmed_long,trend_long,normal,confirmed_long,,2021
2021-11-23 04:00:00+00:00,short,12099.75177413729,2021-11-23 12:00:00+00:00,7.00520645933284,signal,,trend_down,0,neutral,tradable_strong,short_release,0.40762198755555545,probe_short,trend_short,normal,probe_short,,2021
2021-12-04 04:00:00+00:00,short,12106.756980596623,2021-12-04 05:21:00+00:00,35.40091739730451,take_profit,12142.34818249607,trend_down,0,neutral,tradable_strong,short_release,0.6141003889726288,confirmed_short,trend_short,rapid,confirmed_short+rapid,protective_exit,2021
2021-12-05 00:00:00+00:00,short,12142.157897993928,2021-12-06 20:00:00+00:00,0.3677127635110082,signal,,trend_down,0,neutral,tradable_strong,short_release,0.6030000000000001,confirmed_short,trend_short,normal,confirmed_short,,2021
2021-12-29 08:00:00+00:00,short,12142.52561075744,2021-12-31 08:27:00+00:00,-19.97223247486181,stop_loss,12123.89518676216,trend_down,0,neutral,tradable_strong,short_release,0.5784333333333334,confirmed_short,trend_short,normal,confirmed_short,,2021
2022-01-01 08:00:00+00:00,short,12122.553378282577,2022-01-02 00:00:00+00:00,-6.369043659160525,signal,,trend_down,0,neutral,tradable_strong,short_release,0.4019578686426812,probe_short,trend_short,normal,probe_short,,2022
2022-01-19 00:00:00+00:00,short,12116.184334623416,2022-01-19 14:40:00+00:00,-1.982018075634187,stop_loss,12114.563071341676,trend_down,-1,bias_down,tradable_strong,short_release,0.7316773167234865,confirmed_short,trend_short,normal,confirmed_short,,2022
2022-01-21 08:01:00+00:00,short,12114.202316547782,2022-01-21 21:51:00+00:00,16.430325341172647,take_profit,12130.741536706852,trend_down,-1,bias_down,tradable_strong,short_release,0.7292277844770289,confirmed_short,trend_short,normal,confirmed_short,,2022
2022-01-23 00:00:00+00:00,short,12130.632641888957,2022-01-24 18:08:00+00:00,-3.6180729043007887,stop_loss,12127.121479246978,trend_down,-1,bias_down,tradable_strong,short_release,0.9,confirmed_short,trend_short,normal,confirmed_short,,2022
