,direction_equity,direction_return,neutral_sleeve_return,neutral_allocation,neutral_allocation_next,neutral_recall_state,estimated_free_margin_next,neutral_portfolio_contribution,combined_return,combined_equity,combined_drawdown
2020-01-05 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10000.644313319426,0.0
2020-01-05 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10000.698007969904,0.0
2020-01-05 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10000.698007969904,0.0
2020-01-05 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10000.751702908674,0.0
2020-01-05 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10000.751702908674,0.0
2020-01-06 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10000.805398135739,0.0
2020-01-06 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10000.805398135739,0.0
2020-01-06 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10000.8590936511,0.0
2020-01-06 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10000.8590936511,0.0
2020-01-06 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10000.912789454758,0.0
2020-01-06 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10000.912789454758,0.0
2020-01-07 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10000.966485546716,0.0
2020-01-07 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10000.966485546716,0.0
2020-01-07 08:00:00+00:00,10000.0,0.0,3.579412863019549e-05,0.15,0.15,normal,0.85,5.369119294529323e-06,5.369119294529323e-06,10001.020181928838,0.0
2020-01-07 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.020181928838,0.0
2020-01-07 16:00:00+00:00,10000.0,0.0,3.5794126144406135e-05,0.15,0.15,normal,0.85,5.36911892166092e-06,5.36911892166092e-06,10001.073878595533,0.0
2020-01-07 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.073878595533,0.0
2020-01-08 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.127575552395,0.0
2020-01-08 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.127575552395,0.0
2020-01-08 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.181272797567,0.0
2020-01-08 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.181272797567,0.0
2020-01-08 16:00:00+00:00,10000.0,0.0,3.579412863019549e-05,0.15,0.15,normal,0.85,5.369119294529323e-06,5.369119294529323e-06,10001.234970332906,0.0
2020-01-08 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.234970332906,0.0
2020-01-09 00:00:00+00:00,10000.0,0.0,3.5794126144406135e-05,0.15,0.15,normal,0.85,5.36911892166092e-06,5.36911892166092e-06,10001.288668152825,0.0
2020-01-09 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.288668152825,0.0
2020-01-09 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.34236626292,0.0
2020-01-09 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.34236626292,0.0
2020-01-09 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.396064661325,0.0
2020-01-09 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.396064661325,0.0
2020-01-10 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.449763348044,0.0
2020-01-10 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.449763348044,0.0
2020-01-10 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.503462323079,0.0
2020-01-10 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.503462323079,0.0
2020-01-10 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.557161586428,0.0
2020-01-10 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.557161586428,0.0
2020-01-11 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.610861138095,0.0
2020-01-11 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.610861138095,0.0
2020-01-11 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.664560978083,0.0
2020-01-11 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.664560978083,0.0
2020-01-11 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.71826110639,0.0
2020-01-11 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.71826110639,0.0
2020-01-12 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.771961523023,0.0
2020-01-12 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.771961523023,0.0
2020-01-12 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.825662227977,0.0
2020-01-12 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.825662227977,0.0
2020-01-12 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10001.879363221258,0.0
2020-01-12 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.879363221258,0.0
2020-01-13 00:00:00+00:00,10000.0,0.0,3.579412863019549e-05,0.15,0.15,normal,0.85,5.369119294529323e-06,5.369119294529323e-06,10001.933064504728,0.0
2020-01-13 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.933064504728,0.0
2020-01-13 08:00:00+00:00,10000.0,0.0,3.5794126144406135e-05,0.15,0.15,normal,0.85,5.36911892166092e-06,5.36911892166092e-06,10001.9867660728,0.0
2020-01-13 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10001.9867660728,0.0
2020-01-13 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.040467931063,0.0
2020-01-13 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.040467931063,0.0
2020-01-14 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.09417007766,0.0
2020-01-14 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.09417007766,0.0
2020-01-14 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.14787251259,0.0
2020-01-14 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.14787251259,0.0
2020-01-14 16:00:00+00:00,10000.0,0.0,3.579412863019549e-05,0.15,0.15,normal,0.85,5.369119294529323e-06,5.369119294529323e-06,10002.20157523772,0.0
2020-01-14 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.20157523772,0.0
2020-01-15 00:00:00+00:00,10000.0,0.0,3.5794126144406135e-05,0.15,0.15,normal,0.85,5.36911892166092e-06,5.36911892166092e-06,10002.255278247456,0.0
2020-01-15 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.255278247456,0.0
2020-01-15 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.308981547396,0.0
2020-01-15 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.308981547396,0.0
2020-01-15 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.362685135675,0.0
2020-01-15 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.362685135675,0.0
2020-01-16 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.416389012295,0.0
2020-01-16 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.416389012295,0.0
2020-01-16 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.470093177257,0.0
2020-01-16 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.470093177257,0.0
2020-01-16 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.523797630563,0.0
2020-01-16 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.523797630563,0.0
2020-01-17 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.577502372214,0.0
2020-01-17 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.577502372214,0.0
2020-01-17 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.631207402213,0.0
2020-01-17 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.631207402213,0.0
2020-01-17 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.68491272056,0.0
2020-01-17 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.68491272056,0.0
2020-01-18 00:00:00+00:00,10000.0,0.0,3.579412863019549e-05,0.15,0.15,normal,0.85,5.369119294529323e-06,5.369119294529323e-06,10002.738618329124,0.0
2020-01-18 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.738618329124,0.0
2020-01-18 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.792324224172,0.0
2020-01-18 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.792324224172,0.0
2020-01-18 16:00:00+00:00,10000.0,0.0,3.5794126144406135e-05,0.15,0.15,normal,0.85,5.36911892166092e-06,5.36911892166092e-06,10002.84603040571,0.0
2020-01-18 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.84603040571,0.0
2020-01-19 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.899736877469,0.0
2020-01-19 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.899736877469,0.0
2020-01-19 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10002.953443637583,0.0
2020-01-19 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.953443637583,0.0
2020-01-19 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10003.007150686057,0.0
2020-01-19 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.007150686057,0.0
2020-01-20 00:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10003.060858022887,0.0
2020-01-20 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.060858022887,0.0
2020-01-20 08:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10003.114565648082,0.0
2020-01-20 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.114565648082,0.0
2020-01-20 16:00:00+00:00,10000.0,0.0,3.5794127387411834e-05,0.15,0.15,normal,0.85,5.369119108111775e-06,5.369119108111775e-06,10003.168273561638,0.0
2020-01-20 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.168273561638,0.0
2020-01-21 00:00:00+00:00,10000.0,0.0,-0.0005339439999999529,0.15,0.15,normal,0.85,-8.009159999999293e-05,-8.009159999999293e-05,10002.36710380954,-8.009159999988746e-05
2020-01-21 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.36710380954,-8.009159999988746e-05
2020-01-21 08:00:00+00:00,10000.0,0.0,0.00012340000000010676,0.15,0.15,normal,0.85,1.8510000000016013e-05,1.8510000000016013e-05,10002.552247624631,-6.158308249537559e-05
2020-01-21 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.552247624631,-6.158308249537559e-05
2020-01-21 16:00:00+00:00,10000.0,0.0,0.00012591999999989056,0.15,0.15,normal,0.85,1.8887999999983584e-05,1.8887999999983584e-05,10002.741175831487,-4.2696245676432376e-05
2020-01-21 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.741175831487,-4.2696245676432376e-05
2020-01-22 00:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10002.861208725595,-3.0696758031578675e-05
2020-01-22 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10002.861208725595,-3.0696758031578675e-05
2020-01-22 08:00:00+00:00,10000.0,0.0,0.00017113600000007168,0.15,0.15,normal,0.85,2.567040000001075e-05,2.567040000001075e-05,10003.117986173966,-5.027146029790153e-06
2020-01-22 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.117986173966,-5.027146029790153e-06
2020-01-22 16:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10003.2380235898,0.0
2020-01-22 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.2380235898,0.0
2020-01-23 00:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10003.358062446081,0.0
2020-01-23 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.358062446081,0.0
2020-01-23 08:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10003.47810274283,0.0
2020-01-23 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10003.47810274283,0.0
2020-01-23 16:00:00+00:00,10000.0,0.0,0.0004184320000000241,0.15,0.15,normal,0.85,6.276480000000362e-05,6.276480000000362e-05,10004.105969045253,0.0
2020-01-23 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10004.105969045253,0.0
2020-01-24 00:00:00+00:00,10000.0,0.0,0.000437752000000069,0.15,0.15,normal,0.85,6.566280000001034e-05,6.566280000001034e-05,10004.762866654677,0.0
2020-01-24 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10004.762866654677,0.0
2020-01-24 08:00:00+00:00,10000.0,0.0,0.00033699200000003593,0.15,0.15,normal,0.85,5.054880000000539e-05,5.054880000000539e-05,10005.268595411872,0.0
2020-01-24 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10005.268595411872,0.0
2020-01-24 16:00:00+00:00,10000.0,0.0,0.0001435839999999189,0.15,0.15,normal,0.85,2.1537599999987832e-05,2.1537599999987832e-05,10005.48408488477,0.0
2020-01-24 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10005.48408488477,0.0
2020-01-25 00:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10005.604150693787,0.0
2020-01-25 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10005.604150693787,0.0
2020-01-25 08:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10005.724217943594,0.0
2020-01-25 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10005.724217943594,0.0
2020-01-25 16:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10005.844286634208,0.0
2020-01-25 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10005.844286634208,0.0
2020-01-26 00:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10005.96435676565,0.0
2020-01-26 04:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10005.96435676565,0.0
2020-01-26 08:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10006.084428337928,0.0
2020-01-26 12:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.85,0.0,0.0,10006.084428337928,0.0
2020-01-26 16:00:00+00:00,10000.0,0.0,8.000000000008001e-05,0.15,0.15,normal,0.85,1.2000000000012001e-05,1.2000000000012001e-05,10006.204501351069,0.0
2020-01-26 20:00:00+00:00,10000.0,0.0,0.0,0.15,0.15,normal,0.7739331949822862,0.0,0.0,10006.204501351069,0.0
2020-01-27 00:00:00+00:00,10027.57484314546,0.0027574843145459216,8.000000000008001e-05,0.15,0.15,normal,0.7739331949822862,1.2000000000012001e-05,0.0027694843145459336,10033.916527765701,0.0
2020-01-27 04:00:00+00:00,10060.31470272404,0.0032649828189474928,0.0,0.15,0.15,normal,0.7739331949822862,0.0,0.0032649828189474928,10066.677092835609,0.0
2020-01-27 08:00:00+00:00,10053.42529468761,-0.0006848103901326841,8.000000000008001e-05,0.15,0.15,normal,0.7739331949822862,1.2000000000012001e-05,-0.0006728103901326721,10059.90412789344,-0.000672810390132561
2020-01-27 12:00:00+00:00,10097.55136277455,0.004389157604847149,0.0,0.15,0.15,normal,0.5882728766102829,0.0,0.004389157604847149,10104.058632600416,0.0
2020-01-27 16:00:00+00:00,10180.247480119448,0.008189719900783432,8.000000000008001e-05,0.15,0.15,normal,0.5882728766102829,1.2000000000012001e-05,0.008201719900783444,10186.929291366101,0.0
2020-01-27 20:00:00+00:00,10477.481869272915,0.029197167331533214,0.0,0.15,0.15,normal,0.5882728766102829,0.0,0.029197167331533214,10484.358770480612,0.0
2020-01-28 00:00:00+00:00,10432.350709360613,-0.004307443379564013,8.000000000008001e-05,0.15,0.15,normal,0.5882728766102829,1.2000000000012001e-05,-0.004295443379564001,10439.323801010978,-0.004295443379564001
2020-01-28 04:00:00+00:00,10826.378706778321,0.037769818940630584,0.0,0.15,0.15,normal,0.5253930420915898,0.0,0.037769818940630584,10833.615170837778,0.0
2020-01-28 08:00:00+00:00,10645.223803123206,-0.016732732944368056,0.0005495120000000853,0.15,0.15,normal,0.6117088301209684,8.242680000001278e-05,-0.016650306144368042,10653.23216159306,-0.01665030614436802
2020-01-28 12:00:00+00:00,10711.924773706196,0.006265811956289724,0.0,0.15,0.15,normal,0.7795045595955619,0.0,0.006265811956289724,10719.983311044301,-0.01048882187539335
2020-01-28 16:00:00+00:00,10683.05321987982,-0.002695272272378757,0.00043515200000010523,0.15,0.15,normal,0.6262140077721303,6.527280000001578e-05,-0.002629999472378741,10691.789760592344,-0.013091235751774066
2020-01-28 20:00:00+00:00,10654.027313518172,-0.0027170047517532936,0.0,0.15,0.15,normal,0.7832730135604327,0.0,-0.0027170047517532936,10662.74011700807,-0.015772671553783257
2020-01-29 00:00:00+00:00,10841.768886564805,0.017621653063383924,0.0004985920000000199,0.15,0.15,normal,0.5722786767470285,7.478880000000299e-05,0.017696441863383927,10851.432677593077,0.0
2020-01-29 04:00:00+00:00,10739.308144790653,-0.009450555794555004,0.0,0.15,0.15,normal,0.7673095492200025,0.0,-0.009450555794555004,10748.880607622625,-0.009450555794555116
2020-01-29 08:00:00+00:00,10764.567333977522,0.002352031327001347,0.0008655440000000514,0.15,0.15,normal,0.7673095492200025,0.0001298316000000077,0.0024818629270013546,10775.557855909445,-0.006992147851620056
2020-01-29 12:00:00+00:00,10723.237493650731,-0.0038394334899403137,0.0,0.15,0.15,normal,0.7673095492200025,0.0,-0.0038394334899403137,10734.185818204678,-0.010804735454932102
2020-01-29 16:00:00+00:00,10708.891547365292,-0.001337837224432703,0.0004295519999999442,0.15,0.15,normal,0.7673095492200025,6.443279999999162e-05,-0.0012734044244327113,10720.516858491093,-0.012064381081431708
2020-01-29 20:00:00+00:00,10773.823409996125,0.00606335981120365,0.0,0.15,0.15,normal,0.7673095492200025,0.0,0.00606335981120365,10785.519209566199,-0.006074171953624252
2020-01-30 00:00:00+00:00,10716.451016314446,-0.00532516558870344,0.0001888000000001,0.15,0.15,normal,0.7673095492200025,2.8320000000015e-05,-0.005296845588703425,10728.38997971913,-0.011338843591410352
