,direction_equity
2020-01-09 20:00:00+00:00,10000.0
2020-01-10 00:00:00+00:00,10000.0
2020-01-10 04:00:00+00:00,10000.0
2020-01-10 08:00:00+00:00,10000.0
2020-01-10 12:00:00+00:00,10000.0
2020-01-10 16:00:00+00:00,10000.0
2020-01-10 20:00:00+00:00,10000.0
2020-01-11 00:00:00+00:00,10000.0
2020-01-11 04:00:00+00:00,10000.0
2020-01-11 08:00:00+00:00,10000.0
2020-01-11 12:00:00+00:00,10000.0
2020-01-11 16:00:00+00:00,10000.0
2020-01-11 20:00:00+00:00,10000.0
2020-01-12 00:00:00+00:00,10000.0
2020-01-12 04:00:00+00:00,10000.0
2020-01-12 08:00:00+00:00,10000.0
2020-01-12 12:00:00+00:00,10000.0
2020-01-12 16:00:00+00:00,10000.0
2020-01-12 20:00:00+00:00,10000.0
2020-01-13 00:00:00+00:00,10000.0
2020-01-13 04:00:00+00:00,10000.0
2020-01-13 08:00:00+00:00,10000.0
2020-01-13 12:00:00+00:00,10000.0
2020-01-13 16:00:00+00:00,10000.0
2020-01-13 20:00:00+00:00,10000.0
2020-01-14 00:00:00+00:00,10000.0
2020-01-14 04:00:00+00:00,10000.0
2020-01-14 08:00:00+00:00,10000.0
2020-01-14 12:00:00+00:00,10000.0
2020-01-14 16:00:00+00:00,10000.0
2020-01-14 20:00:00+00:00,10000.0
2020-01-15 00:00:00+00:00,10000.0
2020-01-15 04:00:00+00:00,10000.0
2020-01-15 08:00:00+00:00,10000.0
2020-01-15 12:00:00+00:00,10000.0
2020-01-15 16:00:00+00:00,10000.0
2020-01-15 20:00:00+00:00,10000.0
2020-01-16 00:00:00+00:00,10000.0
2020-01-16 04:00:00+00:00,10000.0
2020-01-16 08:00:00+00:00,10000.0
2020-01-16 12:00:00+00:00,10000.0
2020-01-16 16:00:00+00:00,10000.0
2020-01-16 20:00:00+00:00,10000.0
2020-01-17 00:00:00+00:00,10000.0
2020-01-17 04:00:00+00:00,10000.0
2020-01-17 08:00:00+00:00,10000.0
2020-01-17 12:00:00+00:00,10000.0
2020-01-17 16:00:00+00:00,10000.0
2020-01-17 20:00:00+00:00,10000.0
2020-01-18 00:00:00+00:00,10000.0
2020-01-18 04:00:00+00:00,10000.0
2020-01-18 08:00:00+00:00,10000.0
2020-01-18 12:00:00+00:00,10000.0
2020-01-18 16:00:00+00:00,10000.0
2020-01-18 20:00:00+00:00,10000.0
2020-01-19 00:00:00+00:00,10000.0
2020-01-19 04:00:00+00:00,10000.0
2020-01-19 08:00:00+00:00,10000.0
2020-01-19 12:00:00+00:00,10000.0
2020-01-19 16:00:00+00:00,10000.0
2020-01-19 20:00:00+00:00,10000.0
2020-01-20 00:00:00+00:00,10000.0
2020-01-20 04:00:00+00:00,10000.0
2020-01-20 08:00:00+00:00,10000.0
2020-01-20 12:00:00+00:00,10000.0
2020-01-20 16:00:00+00:00,10000.0
2020-01-20 20:00:00+00:00,10000.0
2020-01-21 00:00:00+00:00,10000.0
2020-01-21 04:00:00+00:00,10000.0
2020-01-21 08:00:00+00:00,10000.0
2020-01-21 12:00:00+00:00,10000.0
2020-01-21 16:00:00+00:00,10000.0
2020-01-21 20:00:00+00:00,10000.0
2020-01-22 00:00:00+00:00,10000.0
2020-01-22 04:00:00+00:00,10000.0
2020-01-22 08:00:00+00:00,10000.0
2020-01-22 12:00:00+00:00,10000.0
2020-01-22 16:00:00+00:00,10000.0
2020-01-22 20:00:00+00:00,10000.0
2020-01-23 00:00:00+00:00,10000.0
2020-01-23 04:00:00+00:00,10000.0
2020-01-23 08:00:00+00:00,10000.0
2020-01-23 12:00:00+00:00,10000.0
2020-01-23 16:00:00+00:00,10000.0
2020-01-23 20:00:00+00:00,10000.0
2020-01-24 00:00:00+00:00,10000.0
2020-01-24 04:00:00+00:00,10000.0
2020-01-24 08:00:00+00:00,10000.0
2020-01-24 12:00:00+00:00,10000.0
2020-01-24 16:00:00+00:00,10000.0
2020-01-24 20:00:00+00:00,10000.0
2020-01-25 00:00:00+00:00,10000.0
2020-01-25 04:00:00+00:00,10000.0
2020-01-25 08:00:00+00:00,10000.0
2020-01-25 12:00:00+00:00,10000.0
2020-01-25 16:00:00+00:00,10000.0
2020-01-25 20:00:00+00:00,10000.0
2020-01-26 00:00:00+00:00,10000.0
2020-01-26 04:00:00+00:00,10000.0
2020-01-26 08:00:00+00:00,10000.0
2020-01-26 12:00:00+00:00,10000.0
2020-01-26 16:00:00+00:00,10000.0
2020-01-26 20:00:00+00:00,10000.0
2020-01-27 00:00:00+00:00,10027.57484314546
2020-01-27 04:00:00+00:00,10060.31470272404
2020-01-27 08:00:00+00:00,10053.42529468761
2020-01-27 12:00:00+00:00,10097.55136277455
2020-01-27 16:00:00+00:00,10180.247480119448
2020-01-27 20:00:00+00:00,10477.481869272915
2020-01-28 00:00:00+00:00,10432.350709360613
2020-01-28 04:00:00+00:00,10826.378706778321
2020-01-28 08:00:00+00:00,10645.223803123206
2020-01-28 12:00:00+00:00,10711.924773706196
2020-01-28 16:00:00+00:00,10683.05321987982
2020-01-28 20:00:00+00:00,10654.027313518172
2020-01-29 00:00:00+00:00,10841.768886564805
2020-01-29 04:00:00+00:00,10739.308144790653
2020-01-29 08:00:00+00:00,10764.567333977522
2020-01-29 12:00:00+00:00,10723.237493650731
2020-01-29 16:00:00+00:00,10708.891547365292
2020-01-29 20:00:00+00:00,10773.823409996125
2020-01-30 00:00:00+00:00,10716.451016314446
2020-01-30 04:00:00+00:00,10701.818259158961
2020-01-30 08:00:00+00:00,10769.23229674216
2020-01-30 12:00:00+00:00,10652.447013185334
2020-01-30 16:00:00+00:00,10689.410755049337
2020-01-30 20:00:00+00:00,10931.109942047895
2020-01-31 00:00:00+00:00,10947.403893148921
2020-01-31 04:00:00+00:00,10788.114894072276
2020-01-31 08:00:00+00:00,10759.482763155645
2020-01-31 12:00:00+00:00,10684.603339360387
2020-01-31 16:00:00+00:00,10687.625105353192
2020-01-31 20:00:00+00:00,10670.84889953441
2020-02-01 00:00:00+00:00,10692.54744960596
2020-02-01 04:00:00+00:00,10728.034128983627
2020-02-01 08:00:00+00:00,10722.359974978057
2020-02-01 12:00:00+00:00,10687.771457374187
2020-02-01 16:00:00+00:00,10679.794160595537
2020-02-01 20:00:00+00:00,10692.178880802618
2020-02-02 00:00:00+00:00,10700.513125141157
2020-02-02 04:00:00+00:00,10644.77485607037
2020-02-02 08:00:00+00:00,10661.207000463362
2020-02-02 12:00:00+00:00,10661.368898502747
2020-02-02 16:00:00+00:00,10661.368898502747
2020-02-02 20:00:00+00:00,10632.379263106406
2020-02-03 00:00:00+00:00,10579.678805487563
2020-02-03 04:00:00+00:00,10579.885082753739
2020-02-03 08:00:00+00:00,10576.139819053387
2020-02-03 12:00:00+00:00,10572.829470087498
2020-02-03 16:00:00+00:00,10560.943551316948
2020-02-03 20:00:00+00:00,10578.858442804123
2020-02-04 00:00:00+00:00,10585.404414773086
2020-02-04 04:00:00+00:00,10585.404414773086
2020-02-04 08:00:00+00:00,10585.404414773086
2020-02-04 12:00:00+00:00,10585.404414773086
2020-02-04 16:00:00+00:00,10585.404414773086
2020-02-04 20:00:00+00:00,10585.404414773086
2020-02-05 00:00:00+00:00,10585.404414773086
2020-02-05 04:00:00+00:00,10585.404414773086
2020-02-05 08:00:00+00:00,10585.404414773086
2020-02-05 12:00:00+00:00,10585.404414773086
2020-02-05 16:00:00+00:00,10585.404414773086
2020-02-05 20:00:00+00:00,10585.404414773086
2020-02-06 00:00:00+00:00,10585.404414773086
2020-02-06 04:00:00+00:00,10585.404414773086
2020-02-06 08:00:00+00:00,10585.404414773086
2020-02-06 12:00:00+00:00,10585.404414773086
2020-02-06 16:00:00+00:00,10585.404414773086
2020-02-06 20:00:00+00:00,10585.404414773086
2020-02-07 00:00:00+00:00,10594.332574985925
2020-02-07 04:00:00+00:00,10596.656837870054
2020-02-07 08:00:00+00:00,10606.236224187214
2020-02-07 12:00:00+00:00,10609.646802649428
2020-02-07 16:00:00+00:00,10606.606279467467
2020-02-07 20:00:00+00:00,10550.528277380645
2020-02-08 00:00:00+00:00,10572.734220128752
2020-02-08 04:00:00+00:00,10380.907415003092
2020-02-08 08:00:00+00:00,10418.761642546275
2020-02-08 12:00:00+00:00,10481.127156959452
2020-02-08 16:00:00+00:00,10502.54716660798
2020-02-08 20:00:00+00:00,10515.17905589413
2020-02-09 00:00:00+00:00,10530.54241403249
2020-02-09 04:00:00+00:00,10613.805446251812
2020-02-09 08:00:00+00:00,10655.716026923692
2020-02-09 12:00:00+00:00,10643.770210488265
2020-02-09 16:00:00+00:00,10636.636413782662
2020-02-09 20:00:00+00:00,10619.78510197035
2020-02-10 00:00:00+00:00,10660.158889756389
2020-02-10 04:00:00+00:00,10606.510059526341
2020-02-10 08:00:00+00:00,10442.88201507546
2020-02-10 12:00:00+00:00,10442.88201507546
2020-02-10 16:00:00+00:00,10442.88201507546
2020-02-10 20:00:00+00:00,10442.88201507546
2020-02-11 00:00:00+00:00,10442.88201507546
2020-02-11 04:00:00+00:00,10442.88201507546
2020-02-11 08:00:00+00:00,10442.88201507546
2020-02-11 12:00:00+00:00,10442.88201507546
2020-02-11 16:00:00+00:00,10442.88201507546
2020-02-11 20:00:00+00:00,10462.40474803446
2020-02-12 00:00:00+00:00,10449.95334656126
2020-02-12 04:00:00+00:00,10462.378444831847
2020-02-12 08:00:00+00:00,10505.381064291247
2020-02-12 12:00:00+00:00,10489.960182773353
2020-02-12 16:00:00+00:00,10475.640697562652
2020-02-12 20:00:00+00:00,10471.416159642997
2020-02-13 00:00:00+00:00,10476.482906456897
2020-02-13 04:00:00+00:00,10499.041858030225
2020-02-13 08:00:00+00:00,10476.728736081724
2020-02-13 12:00:00+00:00,10386.999829892173
2020-02-13 16:00:00+00:00,10432.767838754373
2020-02-13 20:00:00+00:00,10430.018117188294
2020-02-14 00:00:00+00:00,10417.529835223993
2020-02-14 04:00:00+00:00,10429.362099210597
2020-02-14 08:00:00+00:00,10365.024956961597
2020-02-14 12:00:00+00:00,10382.893800460392
2020-02-14 16:00:00+00:00,10372.525575816202
2020-02-14 20:00:00+00:00,10408.855560277074
2020-02-15 00:00:00+00:00,10408.248233213333
2020-02-15 04:00:00+00:00,10377.833486340889
2020-02-15 08:00:00+00:00,10355.21482409318
2020-02-15 12:00:00+00:00,10355.092942409317
2020-02-15 16:00:00+00:00,10319.1809472652
2020-02-15 20:00:00+00:00,10319.1809472652
2020-02-16 00:00:00+00:00,10319.1809472652
2020-02-16 04:00:00+00:00,10319.1809472652
2020-02-16 08:00:00+00:00,10319.1809472652
2020-02-16 12:00:00+00:00,10319.1809472652
2020-02-16 16:00:00+00:00,10319.1809472652
2020-02-16 20:00:00+00:00,10319.1809472652
2020-02-17 00:00:00+00:00,10319.1809472652
2020-02-17 04:00:00+00:00,10319.1809472652
2020-02-17 08:00:00+00:00,10319.1809472652
2020-02-17 12:00:00+00:00,10319.1809472652
2020-02-17 16:00:00+00:00,10319.1809472652
2020-02-17 20:00:00+00:00,10319.1809472652
2020-02-18 00:00:00+00:00,10319.1809472652
2020-02-18 04:00:00+00:00,10319.1809472652
2020-02-18 08:00:00+00:00,10319.1809472652
2020-02-18 12:00:00+00:00,10319.1809472652
2020-02-18 16:00:00+00:00,10319.1809472652
2020-02-18 20:00:00+00:00,10319.1809472652
2020-02-19 00:00:00+00:00,10319.1809472652
2020-02-19 04:00:00+00:00,10311.98364944944
2020-02-19 08:00:00+00:00,10303.915602158488
2020-02-19 12:00:00+00:00,10348.609429045857
2020-02-19 16:00:00+00:00,10316.134393220398
2020-02-19 20:00:00+00:00,10336.518426159768
2020-02-20 00:00:00+00:00,10184.393701187122
2020-02-20 04:00:00+00:00,10184.393701187122
2020-02-20 08:00:00+00:00,10184.393701187122
2020-02-20 12:00:00+00:00,10184.393701187122
2020-02-20 16:00:00+00:00,10184.393701187122
2020-02-20 20:00:00+00:00,10184.393701187122
2020-02-21 00:00:00+00:00,10184.393701187122
2020-02-21 04:00:00+00:00,10184.393701187122
2020-02-21 08:00:00+00:00,10184.393701187122
2020-02-21 12:00:00+00:00,10184.393701187122
2020-02-21 16:00:00+00:00,10184.393701187122
2020-02-21 20:00:00+00:00,10184.393701187122
2020-02-22 00:00:00+00:00,10184.393701187122
2020-02-22 04:00:00+00:00,10184.393701187122
2020-02-22 08:00:00+00:00,10184.393701187122
2020-02-22 12:00:00+00:00,10184.393701187122
2020-02-22 16:00:00+00:00,10184.393701187122
2020-02-22 20:00:00+00:00,10184.393701187122
2020-02-23 00:00:00+00:00,10184.393701187122
2020-02-23 04:00:00+00:00,10184.393701187122
2020-02-23 08:00:00+00:00,10184.393701187122
2020-02-23 12:00:00+00:00,10184.393701187122
2020-02-23 16:00:00+00:00,10193.166933254723
2020-02-23 20:00:00+00:00,10196.934434620363
2020-02-24 00:00:00+00:00,10206.040693417885
2020-02-24 04:00:00+00:00,10120.072352955238
2020-02-24 08:00:00+00:00,10118.461936420767
2020-02-24 12:00:00+00:00,10118.461936420767
2020-02-24 16:00:00+00:00,10118.461936420767
2020-02-24 20:00:00+00:00,10118.461936420767
2020-02-25 00:00:00+00:00,10118.461936420767
2020-02-25 04:00:00+00:00,10118.461936420767
2020-02-25 08:00:00+00:00,10118.461936420767
2020-02-25 12:00:00+00:00,10118.461936420767
2020-02-25 16:00:00+00:00,10118.461936420767
2020-02-25 20:00:00+00:00,10118.461936420767
2020-02-26 00:00:00+00:00,10118.461936420767
2020-02-26 04:00:00+00:00,10118.461936420767
2020-02-26 08:00:00+00:00,10118.461936420767
2020-02-26 12:00:00+00:00,10118.461936420767
2020-02-26 16:00:00+00:00,10118.461936420767
2020-02-26 20:00:00+00:00,10118.461936420767
2020-02-27 00:00:00+00:00,10118.461936420767
2020-02-27 04:00:00+00:00,10118.461936420767
2020-02-27 08:00:00+00:00,10118.461936420767
2020-02-27 12:00:00+00:00,10118.461936420767
2020-02-27 16:00:00+00:00,10118.461936420767
2020-02-27 20:00:00+00:00,10118.461936420767
2020-02-28 00:00:00+00:00,10118.461936420767
2020-02-28 04:00:00+00:00,10118.461936420767
2020-02-28 08:00:00+00:00,10118.461936420767
2020-02-28 12:00:00+00:00,10118.461936420767
2020-02-28 16:00:00+00:00,10118.461936420767
2020-02-28 20:00:00+00:00,10118.461936420767
2020-02-29 00:00:00+00:00,10118.461936420767
2020-02-29 04:00:00+00:00,10118.461936420767
2020-02-29 08:00:00+00:00,10118.461936420767
2020-02-29 12:00:00+00:00,10118.461936420767
2020-02-29 16:00:00+00:00,10118.461936420767
2020-02-29 20:00:00+00:00,10118.461936420767
2020-03-01 00:00:00+00:00,10118.461936420767
2020-03-01 04:00:00+00:00,10118.461936420767
2020-03-01 08:00:00+00:00,10118.461936420767
2020-03-01 12:00:00+00:00,10118.461936420767
2020-03-01 16:00:00+00:00,10118.461936420767
2020-03-01 20:00:00+00:00,10118.461936420767
2020-03-02 00:00:00+00:00,10118.461936420767
2020-03-02 04:00:00+00:00,10118.461936420767
2020-03-02 08:00:00+00:00,10118.461936420767
2020-03-02 12:00:00+00:00,10118.461936420767
2020-03-02 16:00:00+00:00,10118.461936420767
2020-03-02 20:00:00+00:00,10118.461936420767
2020-03-03 00:00:00+00:00,10118.461936420767
2020-03-03 04:00:00+00:00,10118.461936420767
2020-03-03 08:00:00+00:00,10118.461936420767
2020-03-03 12:00:00+00:00,10118.461936420767
2020-03-03 16:00:00+00:00,10118.461936420767
2020-03-03 20:00:00+00:00,10118.461936420767
2020-03-04 00:00:00+00:00,10118.461936420767
2020-03-04 04:00:00+00:00,10118.461936420767
2020-03-04 08:00:00+00:00,10118.461936420767
2020-03-04 12:00:00+00:00,10118.461936420767
2020-03-04 16:00:00+00:00,10118.461936420767
2020-03-04 20:00:00+00:00,10118.461936420767
2020-03-05 00:00:00+00:00,10118.461936420767
2020-03-05 04:00:00+00:00,10118.461936420767
2020-03-05 08:00:00+00:00,10118.461936420767
2020-03-05 12:00:00+00:00,10118.461936420767
2020-03-05 16:00:00+00:00,10118.461936420767
2020-03-05 20:00:00+00:00,10118.461936420767
2020-03-06 00:00:00+00:00,10118.461936420767
2020-03-06 04:00:00+00:00,10118.461936420767
2020-03-06 08:00:00+00:00,10118.461936420767
2020-03-06 12:00:00+00:00,10118.461936420767
2020-03-06 16:00:00+00:00,10118.461936420767
2020-03-06 20:00:00+00:00,10118.461936420767
2020-03-07 00:00:00+00:00,10118.461936420767
2020-03-07 04:00:00+00:00,10118.461936420767
2020-03-07 08:00:00+00:00,10118.461936420767
2020-03-07 12:00:00+00:00,10118.461936420767
2020-03-07 16:00:00+00:00,10118.461936420767
2020-03-07 20:00:00+00:00,10118.461936420767
2020-03-08 00:00:00+00:00,10118.461936420767
2020-03-08 04:00:00+00:00,10118.461936420767
2020-03-08 08:00:00+00:00,10118.461936420767
2020-03-08 12:00:00+00:00,10118.461936420767
2020-03-08 16:00:00+00:00,10118.461936420767
2020-03-08 20:00:00+00:00,10118.461936420767
2020-03-09 00:00:00+00:00,10118.461936420767
2020-03-09 04:00:00+00:00,10118.461936420767
2020-03-09 08:00:00+00:00,10118.461936420767
2020-03-09 12:00:00+00:00,10118.461936420767
2020-03-09 16:00:00+00:00,10118.461936420767
2020-03-09 20:00:00+00:00,10118.461936420767
2020-03-10 00:00:00+00:00,10118.461936420767
2020-03-10 04:00:00+00:00,10118.461936420767
2020-03-10 08:00:00+00:00,10118.461936420767
2020-03-10 12:00:00+00:00,10118.461936420767
2020-03-10 16:00:00+00:00,10118.461936420767
2020-03-10 20:00:00+00:00,10118.461936420767
2020-03-11 00:00:00+00:00,10118.461936420767
2020-03-11 04:00:00+00:00,10118.461936420767
2020-03-11 08:00:00+00:00,10118.461936420767
2020-03-11 12:00:00+00:00,10118.461936420767
2020-03-11 16:00:00+00:00,10118.461936420767
2020-03-11 20:00:00+00:00,10118.461936420767
2020-03-12 00:00:00+00:00,10118.461936420767
2020-03-12 04:00:00+00:00,10118.461936420767
2020-03-12 08:00:00+00:00,10118.461936420767
2020-03-12 12:00:00+00:00,10118.461936420767
2020-03-12 16:00:00+00:00,10118.461936420767
2020-03-12 20:00:00+00:00,10118.461936420767
2020-03-13 00:00:00+00:00,10118.461936420767
2020-03-13 04:00:00+00:00,10118.461936420767
2020-03-13 08:00:00+00:00,10118.461936420767
2020-03-13 12:00:00+00:00,10118.461936420767
2020-03-13 16:00:00+00:00,10118.461936420767
2020-03-13 20:00:00+00:00,10118.461936420767
2020-03-14 00:00:00+00:00,10118.461936420767
2020-03-14 04:00:00+00:00,10118.461936420767
2020-03-14 08:00:00+00:00,10118.461936420767
2020-03-14 12:00:00+00:00,10118.461936420767
2020-03-14 16:00:00+00:00,10118.461936420767
2020-03-14 20:00:00+00:00,10118.461936420767
2020-03-15 00:00:00+00:00,10118.461936420767
2020-03-15 04:00:00+00:00,10118.461936420767
2020-03-15 08:00:00+00:00,10118.461936420767
2020-03-15 12:00:00+00:00,10118.461936420767
2020-03-15 16:00:00+00:00,10118.461936420767
2020-03-15 20:00:00+00:00,10118.461936420767
2020-03-16 00:00:00+00:00,10118.461936420767
2020-03-16 04:00:00+00:00,10118.461936420767
2020-03-16 08:00:00+00:00,10118.461936420767
2020-03-16 12:00:00+00:00,10118.461936420767
2020-03-16 16:00:00+00:00,10118.461936420767
2020-03-16 20:00:00+00:00,10118.461936420767
2020-03-17 00:00:00+00:00,10118.461936420767
2020-03-17 04:00:00+00:00,10118.461936420767
2020-03-17 08:00:00+00:00,10118.461936420767
2020-03-17 12:00:00+00:00,10118.461936420767
2020-03-17 16:00:00+00:00,10118.461936420767
2020-03-17 20:00:00+00:00,10118.461936420767
2020-03-18 00:00:00+00:00,10118.461936420767
2020-03-18 04:00:00+00:00,10118.461936420767
2020-03-18 08:00:00+00:00,10118.461936420767
2020-03-18 12:00:00+00:00,10118.461936420767
2020-03-18 16:00:00+00:00,10118.461936420767
2020-03-18 20:00:00+00:00,10118.461936420767
2020-03-19 00:00:00+00:00,10118.461936420767
2020-03-19 04:00:00+00:00,10118.461936420767
2020-03-19 08:00:00+00:00,10118.461936420767
2020-03-19 12:00:00+00:00,10118.461936420767
2020-03-19 16:00:00+00:00,10118.461936420767
2020-03-19 20:00:00+00:00,10118.461936420767
2020-03-20 00:00:00+00:00,10118.461936420767
2020-03-20 04:00:00+00:00,10118.461936420767
2020-03-20 08:00:00+00:00,10118.461936420767
2020-03-20 12:00:00+00:00,10118.461936420767
2020-03-20 16:00:00+00:00,10118.461936420767
2020-03-20 20:00:00+00:00,10118.461936420767
2020-03-21 00:00:00+00:00,10118.461936420767
2020-03-21 04:00:00+00:00,10118.461936420767
2020-03-21 08:00:00+00:00,10118.461936420767
2020-03-21 12:00:00+00:00,10118.461936420767
2020-03-21 16:00:00+00:00,10118.461936420767
2020-03-21 20:00:00+00:00,10118.461936420767
2020-03-22 00:00:00+00:00,10118.461936420767
2020-03-22 04:00:00+00:00,10118.461936420767
2020-03-22 08:00:00+00:00,10118.461936420767
2020-03-22 12:00:00+00:00,10118.461936420767
2020-03-22 16:00:00+00:00,10118.461936420767
2020-03-22 20:00:00+00:00,10118.461936420767
2020-03-23 00:00:00+00:00,10118.461936420767
2020-03-23 04:00:00+00:00,10118.461936420767
2020-03-23 08:00:00+00:00,10118.461936420767
2020-03-23 12:00:00+00:00,10118.461936420767
2020-03-23 16:00:00+00:00,10118.461936420767
2020-03-23 20:00:00+00:00,10118.461936420767
2020-03-24 00:00:00+00:00,10118.461936420767
2020-03-24 04:00:00+00:00,10118.461936420767
2020-03-24 08:00:00+00:00,10118.461936420767
2020-03-24 12:00:00+00:00,10118.461936420767
2020-03-24 16:00:00+00:00,10118.461936420767
2020-03-24 20:00:00+00:00,10118.461936420767
2020-03-25 00:00:00+00:00,10118.461936420767
2020-03-25 04:00:00+00:00,10118.461936420767
2020-03-25 08:00:00+00:00,10118.461936420767
2020-03-25 12:00:00+00:00,10118.461936420767
2020-03-25 16:00:00+00:00,10118.461936420767
2020-03-25 20:00:00+00:00,10118.461936420767
2020-03-26 00:00:00+00:00,10118.461936420767
2020-03-26 04:00:00+00:00,10118.461936420767
2020-03-26 08:00:00+00:00,10118.461936420767
2020-03-26 12:00:00+00:00,10118.461936420767
2020-03-26 16:00:00+00:00,10118.461936420767
2020-03-26 20:00:00+00:00,10118.461936420767
2020-03-27 00:00:00+00:00,10118.461936420767
2020-03-27 04:00:00+00:00,10118.461936420767
2020-03-27 08:00:00+00:00,10118.461936420767
2020-03-27 12:00:00+00:00,10118.461936420767
2020-03-27 16:00:00+00:00,10118.461936420767
2020-03-27 20:00:00+00:00,10118.461936420767
2020-03-28 00:00:00+00:00,10118.461936420767
2020-03-28 04:00:00+00:00,10118.461936420767
2020-03-28 08:00:00+00:00,10118.461936420767
2020-03-28 12:00:00+00:00,10118.461936420767
2020-03-28 16:00:00+00:00,10118.461936420767
2020-03-28 20:00:00+00:00,10118.461936420767
2020-03-29 00:00:00+00:00,10118.461936420767
2020-03-29 04:00:00+00:00,10118.461936420767
2020-03-29 08:00:00+00:00,10118.461936420767
2020-03-29 12:00:00+00:00,10118.461936420767
2020-03-29 16:00:00+00:00,10118.461936420767
2020-03-29 20:00:00+00:00,10118.461936420767
2020-03-30 00:00:00+00:00,10118.461936420767
2020-03-30 04:00:00+00:00,10118.461936420767
2020-03-30 08:00:00+00:00,10118.461936420767
2020-03-30 12:00:00+00:00,10118.461936420767
2020-03-30 16:00:00+00:00,10118.461936420767
2020-03-30 20:00:00+00:00,10118.461936420767
2020-03-31 00:00:00+00:00,10118.461936420767
2020-03-31 04:00:00+00:00,10118.461936420767
2020-03-31 08:00:00+00:00,10118.461936420767
2020-03-31 12:00:00+00:00,10118.461936420767
2020-03-31 16:00:00+00:00,10118.461936420767
2020-03-31 20:00:00+00:00,10118.461936420767
2020-04-01 00:00:00+00:00,10118.461936420767
2020-04-01 04:00:00+00:00,10118.461936420767
2020-04-01 08:00:00+00:00,10118.461936420767
2020-04-01 12:00:00+00:00,10118.461936420767
2020-04-01 16:00:00+00:00,10118.461936420767
2020-04-01 20:00:00+00:00,10118.461936420767
2020-04-02 00:00:00+00:00,10118.461936420767
2020-04-02 04:00:00+00:00,10118.461936420767
2020-04-02 08:00:00+00:00,10118.461936420767
2020-04-02 12:00:00+00:00,10118.461936420767
2020-04-02 16:00:00+00:00,10118.461936420767
2020-04-02 20:00:00+00:00,10118.461936420767
2020-04-03 00:00:00+00:00,10118.461936420767
2020-04-03 04:00:00+00:00,10118.461936420767
2020-04-03 08:00:00+00:00,10118.461936420767
2020-04-03 12:00:00+00:00,10118.461936420767
2020-04-03 16:00:00+00:00,10118.461936420767
2020-04-03 20:00:00+00:00,10118.461936420767
2020-04-04 00:00:00+00:00,10118.461936420767
2020-04-04 04:00:00+00:00,10118.461936420767
2020-04-04 08:00:00+00:00,10118.461936420767
2020-04-04 12:00:00+00:00,10115.593995610227
2020-04-04 16:00:00+00:00,10118.917997691628
2020-04-04 20:00:00+00:00,10120.62724166671
2020-04-05 00:00:00+00:00,10131.84127023889
2020-04-05 04:00:00+00:00,10112.699094804135
2020-04-05 08:00:00+00:00,10108.554074145894
2020-04-05 12:00:00+00:00,10109.077960753848
2020-04-05 16:00:00+00:00,10109.690430207289
2020-04-05 20:00:00+00:00,10110.60635854627
2020-04-06 00:00:00+00:00,10108.40518489835
2020-04-06 04:00:00+00:00,10115.910114941453
